file,datetime,date,time,stage,stage_name,prev_stage,transition,incident_state,continuity_min,refire_count,predicted_fault_type,unified_risk_score,unified_risk_level,hot_area,hot_score,affected_areas,propagation_chain,flow_signals,maxcapa_signals,M16HUB_score,M14_score,M14B_score,M16A_score,M16B_score,M16_score,M16_PKT_score,M16_WT_score,M16HUB_signals,M14_signals,M14B_signals,M16A_signals,M16B_signals,M16HUB_ra,M14_ra,M14B_ra,M16A_ra,M16B_ra,M16HUB_rb_diff30,M14_rb_diff30,M14B_rb_diff30,M16A_rb_diff30,M16B_rb_diff30,M16HUB_rd_fab,M16HUB_stb_util,M16HUB_rev_count,M16HUB_rev_lids,sla_M14,sla_M14B,sla_M16A,sla_M16B,sla_M16HUB,sorter_M14,sorter_M14B,sorter_M16A,sorter_M16B,sorter_M16HUB,reason,M16HUB_pts_RA,M16HUB_pts_RA_sus,M16HUB_pts_RB,M16HUB_pts_RB_fast,M16HUB_pts_RC,M16HUB_pts_RD,M16HUB_pts_SLA,M16HUB_pts_SORT,M16HUB_pts_MAXCAPA,M14_pts_RA,M14_pts_RA_sus,M14_pts_RB,M14_pts_RB_fast,M14_pts_RC,M14_pts_RD,M14_pts_SLA,M14_pts_SORT,M14_pts_MAXCAPA,M14B_pts_RA,M14B_pts_RA_sus,M14B_pts_RB,M14B_pts_RB_fast,M14B_pts_RC,M14B_pts_RD,M14B_pts_SLA,M14B_pts_SORT,M14B_pts_MAXCAPA,M16A_pts_RA,M16A_pts_RA_sus,M16A_pts_RB,M16A_pts_RB_fast,M16A_pts_RC,M16A_pts_RD,M16A_pts_SLA,M16A_pts_SORT,M16A_pts_MAXCAPA,M16B_pts_RA,M16B_pts_RA_sus,M16B_pts_RB,M16B_pts_RB_fast,M16B_pts_RC,M16B_pts_RD,M16B_pts_SLA,M16B_pts_SORT,M16B_pts_MAXCAPA,layer1_total,flow_score,sla_score_total,sorter_score_total,mc_score_total,M16HUB_ra_count,M14_ra_count,M14B_ra_count,M16A_ra_count,M16B_ra_count,M16HUB_rb_diff10,M14_rb_diff10,M14B_rb_diff10,M16A_rb_diff10,M16B_rb_diff10,M16HUB_rc_trend,M14_cnv_skew,M14_rd_oht,M14B_rd_oht,M16A_rd_oht,M16B_rd_oht,M16HUB_sla_cnt,M14_sla_cnt,M16A_sla_cnt,M16B_sla_cnt,M16A_sorter_fail,M16B_sorter_fail,M16HUB_score_raw,M14_score_raw,M14B_score_raw,M16A_score_raw,M16B_score_raw
M16A_HUBROOM_PR.csv,2026-06-26 00:10,2026-06-26,00:10,3,3단계 ⭐확정,3,,IN_INCIDENT,32,0,M16A-큐누적,37,,M16A,20,M16A,"M16HUB(23:10,RA+RA_sus+RD) → M14(23:10,RA_sus+RC+SLA) → M16A(23:10,RA_sus+RB+RB_fast) → M16B(23:14,RA_sus+RB_fast+SLA) → M16_PKT(23:26,RA+RA_sus) → M16(23:41,RB+RB_fast)",,,7,5,0,20,5,0,0,0,RD,RA_sus,,RA_sus+RB+RB_fast,RA_sus,7.31,2.50,3.04,2.44,2.32,-27,-46,-9,119,-14,0,100.00,4,"6ABL6012,6ABL0111,6ABL0121,6ABL0122",15.58,0,8.21,9.00,0,38,17,19,11,0,"hot_area=M16A; S3확정; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,R-B(6F_TO_HUB_JOB+119/30분/기준+80),R-B_fast(+43/10분)]; M16B[R-A_sus]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,-14,-39,2,43,-15,8,0.65,79.20,78.23,82.72,75.35,0,150,52,66,0,0,7,5,0,20,5
M16A_HUBROOM_PR.csv,2026-06-26 00:11,2026-06-26,00:11,3,3단계 ⭐확정,3,,IN_INCIDENT,33,0,M16A-큐누적,42,,M16A,15,M16A,"M16HUB(23:11,RA+RD) → M14(23:11,RA_sus+RC+SLA) → M16B(23:14,RA_sus+RB_fast+SLA) → M16_PKT(23:26,RA+RA_sus) → M16(23:41,RB+RB_fast) → M16A(00:04,RA_sus+RB+RB_fast)",,,7,5,0,15,10,0,0,0,RD,RA_sus,,RA_sus+RB,RA_sus+SLA,4.23,2.49,3.33,2.37,2.67,-39,-50,8,98,-18,0,100.00,5,"6ABL6012,6ABL6021,6ABL6031,6ABL0111,6ABL0122",14.58,0,7.63,14.03,0,37,15,25,14,0,"hot_area=M16A; S3확정; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,R-B(6F_TO_HUB_JOB+98/30분/기준+80)]; M16B[R-A_sus,SLA(14.0%4분초과)]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,37,0,5,0,0,0,0,0,0,0,-31,-47,14,11,-22,22,0.68,78.91,79.95,81.92,75.50,0,126,57,124,0,0,7,5,0,15,10
M16A_HUBROOM_PR.csv,2026-06-26 00:12,2026-06-26,00:12,3,3단계 ⭐확정,3,,IN_INCIDENT,34,0,M16A-큐누적,47,,M16A,15,M16A,"M16HUB(23:12,RA+RA_sus+RD) → M14(23:13,RA_sus+RC+SLA) → M16B(23:14,RA_sus+RB_fast+SLA) → M16_PKT(23:26,RA+RA_sus) → M16(23:41,RB+RB_fast) → M16A(00:04,RA_sus+RB+RB_fast)",,,7,5,0,15,10,0,0,5,RD,RA_sus,,RA_sus+RB,RA_sus+SLA,4.13,2.56,2.91,2.52,3.08,-33,-46,7,89,-8,0,100.00,6,"6ABL6012,6ABL6022,6ABL6031,6ABL0111,6ABL0121,6ABL0122",14.41,0,7.77,14.53,0,38,16,20,12,0,"hot_area=M16A; S3확정; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,R-B(6F_TO_HUB_JOB+89/30분/기준+80)]; M16B[R-A_sus,SLA(14.5%4분초과)]; M16_WT[R-A_sus]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,42,0,5,0,0,0,0,0,0,0,-7,-43,10,-4,-9,18,0.68,78.72,80.21,79.06,73.80,0,131,52,117,0,0,7,5,0,15,10
M16A_HUBROOM_PR.csv,2026-06-26 00:13,2026-06-26,00:13,1,1단계 조기경보,3,3→1,IN_INCIDENT,35,0,M16B-SLA초과,37,,M16B,10,,"M16HUB(23:13,RA+RA_sus+RD) → M14(23:13,RA_sus+RC+SLA) → M16B(23:14,RA_sus+RB_fast+SLA) → M16_PKT(23:26,RA+RA_sus) → M16(23:41,RB+RB_fast) → M16A(00:04,RA_sus+RB+RB_fast)",,,7,5,0,5,10,0,0,5,RD,RA_sus,,RA_sus,RA_sus+SLA,7.33,2.54,2.85,2.48,2.48,-69,-74,-2,75,-8,0,100.00,5,"6ABL6011,6ABL6012,6ABL6022,6ABL0111,6ABL0121",15.15,0,7.56,13.76,0,34,14,23,16,0,"hot_area=M16B; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,SLA(13.8%4분초과)]; M16_WT[R-A_sus]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,32,0,5,0,0,0,0,0,0,0,-57,-57,-5,-8,-31,12,0.59,82.41,80.08,82.04,76.35,0,142,56,126,0,0,7,5,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 00:14,2026-06-26,00:14,1,1단계 조기경보,1,,IN_INCIDENT,36,0,M16B-SLA초과,37,,M16B,10,,"M16HUB(23:14,RA+RA_sus+RD) → M16B(23:14,RA_sus+RB_fast+SLA) → M14(23:18,RA_sus+RB_fast+SLA) → M16_PKT(23:26,RA+RA_sus) → M16(23:41,RB+RB_fast) → M16A(00:04,RA_sus+RB+RB_fast)",,,7,5,0,5,10,0,0,5,RD,RA_sus,,RA_sus,RA_sus+SLA,4.45,2.65,3.02,2.35,2.79,-53,-57,2,47,-1,0,100.00,4,"6ABL6011,6ABL0111,6ABL0112,6ABL0122",15.53,0,6.80,14.30,0,35,14,25,17,0,"hot_area=M16B; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,SLA(14.3%4분초과)]; M16_WT[R-A_sus]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,32,0,5,0,0,0,0,0,0,0,-43,-47,1,-27,-29,3,0.62,82.99,79.16,81.69,77.05,0,127,45,119,0,0,7,5,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 00:15,2026-06-26,00:15,1,1단계 조기경보,1,,IN_INCIDENT,37,0,M16B-SLA초과,37,,M16B,10,,"M16HUB(23:15,RA+RA_sus+RD) → M16B(23:15,RA_sus+RB_fast+SLA) → M14(23:18,RA_sus+RB_fast+SLA) → M16_PKT(23:26,RA+RA_sus) → M16(23:41,RB+RB_fast) → M16A(00:04,RA_sus+RB+RB_fast)",,,7,5,0,5,10,0,0,5,RD,RA_sus,,RA_sus,RA_sus+SLA,3.99,2.62,3.10,2.67,2.39,-51,-56,8,64,-19,0,100.00,6,"6ABL6011,6ABL6031,6ABL0111,6ABL0112,6ABL0121,6ABL0122",15.58,0,7.22,10.60,0,35,15,29,16,0,"hot_area=M16B; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,SLA(10.6%4분초과)]; M16_WT[R-A_sus]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,32,0,5,0,0,0,0,0,0,0,-41,-46,0,-12,-23,9,0.62,84.16,78.76,83.18,78.90,0,150,42,78,0,0,7,5,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 00:16,2026-06-26,00:16,1,1단계 조기경보,1,,IN_INCIDENT,38,0,M16B-SLA초과,37,,M16B,10,,"M16HUB(23:16,RA+RA_sus+RD) → M16B(23:16,RA_sus+RB_fast+SLA) → M14(23:18,RA_sus+RB_fast+SLA) → M16_PKT(23:26,RA+RA_sus) → M16(23:41,RB+RB_fast) → M16A(00:04,RA_sus+RB+RB_fast)",,,7,5,0,5,10,0,0,5,RD,RA_sus,,RA_sus,RA_sus+SLA,7.69,2.88,3.49,2.56,2.54,-20,-43,15,44,-17,0,100.00,6,"6ABL6011,6ABL6012,6ABL0111,6ABL0112,6ABL0121,6ABL0122",14.99,0,6.98,13.90,0,40,17,23,12,0,"hot_area=M16B; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,SLA(13.9%4분초과)]; M16_WT[R-A_sus]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,32,0,5,0,0,0,0,0,0,0,-17,-33,1,-28,-19,20,0.59,83.58,81.40,83.30,77.20,0,131,53,122,0,0,7,5,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 00:17,2026-06-26,00:17,1,1단계 조기경보,1,,IN_INCIDENT,39,0,,22,,M16HUB,7,,"M16HUB(23:17,RA+RA_sus+RD) → M16B(23:17,RA_sus+RB_fast+SLA) → M14(23:18,RA_sus+RB_fast+SLA) → M16_PKT(23:26,RA+RA_sus) → M16(23:41,RB+RB_fast) → M16A(00:04,RA_sus+RB+RB_fast)",,,7,5,0,5,5,0,0,0,RD,RA_sus,,RA_sus,RA_sus,4.78,2.78,3.03,2.58,2.73,-24,-34,8,32,4,0,100.00,4,"6ABL6011,6ABL6012,6ABL0111,6ABL0122",15.23,0,6.60,14.12,0,36,15,20,11,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,-15,-20,6,-35,8,7,0.57,84.65,82.19,77.92,81.44,0,143,45,111,0,0,7,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 00:18,2026-06-26,00:18,3,3단계 ⭐확정,1,1→3,IN_INCIDENT,40,0,M16B-신호,27,,M16B,10,,"M16HUB(23:18,RA+RA_sus+RB_fast+RD) → M14(23:18,RA_sus+RB_fast+SLA) → M16B(23:24,RA_sus+RB+RB_fast) → M16_PKT(23:26,RA+RA_sus) → M16(23:41,RB+RB_fast) → M16A(00:04,RA_sus+RB+RB_fast)",,,7,5,0,5,10,0,0,0,RD,RA_sus,,RA_sus,RA_sus+RB_fast,4.53,2.73,2.73,2.42,2.45,-24,-28,8,44,11,0,100.00,5,"6ABL6011,6ABL6012,6ABL6031,6ABL0111,6ABL0112",16.22,0,6.48,9.66,0,37,15,22,13,0,"hot_area=M16B; S3확정; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+18/10분)]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,-4,4,-22,18,7,0.54,84.35,82.59,75.74,81.87,0,150,39,66,0,0,7,5,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 00:19,2026-06-26,00:19,3,3단계 ⭐확정,3,,IN_INCIDENT,41,0,M16B-신호,27,,M16B,10,,"M16HUB(23:19,RA+RA_sus+RB_fast+RC+RD) → M14(23:22,RA_sus+RB_fast+SLA) → M16B(23:24,RA_sus+RB+RB_fast) → M16_PKT(23:26,RA+RA_sus) → M16(23:41,RB+RB_fast) → M16A(00:04,RA_sus+RB+RB_fast)",,,7,5,0,5,10,0,0,0,RD,RA_sus,,RA_sus,RA_sus+RB_fast,8.05,2.85,3.04,2.57,2.76,-11,-21,10,49,11,0,100.00,5,"6ABL6011,6ABL0111,6ABL0112,6ABL0121,6ABL0122",16.73,0,6.30,10.94,0,42,17,22,12,0,"hot_area=M16B; S3확정; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+31/10분)]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,9,11,2,-37,31,9,0.56,82.80,84.30,76.77,82.15,0,137,43,85,0,0,7,5,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 00:20,2026-06-26,00:20,3,3단계 ⭐확정,3,,IN_INCIDENT,42,0,HUB-MLUD,40,,M16HUB,15,M16HUB,"M16HUB(23:20,RA+RA_sus+RB_fast+RC+RD) → M14(23:22,RA_sus+RB_fast+SLA) → M16B(23:24,RA_sus+RB+RB_fast) → M16_PKT(23:26,RA+RA_sus) → M16(23:41,RB+RB_fast) → M16A(00:04,RA_sus+RB+RB_fast)",,,15,5,0,5,10,0,0,5,RC+RD,RA_sus,,RA_sus,RA_sus+RB_fast,4.84,2.69,3.15,2.17,2.24,-6,-17,15,59,9,0,100.00,4,"6ABL6011,6ABL0112,6ABL0121,6ABL0122",16.23,0,6.61,9.36,0,39,16,33,12,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-C'(역증가4개:6ABL6011,6ABL0112,6ABL0121,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+27/10분)]; M16_WT[R-A_sus]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,-2,8,7,-32,27,-2,0.64,79.79,85.36,76.54,78.19,0,160,49,79,0,0,15,5,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 00:21,2026-06-26,00:21,3,3단계 ⭐확정,3,,IN_INCIDENT,43,0,HUB-MLUD,50,,M16HUB,15,M16HUB,"M16HUB(23:21,RA+RA_sus+RB_fast+RC+RD) → M14(23:22,RA_sus+RB_fast+SLA) → M16B(23:24,RA_sus+RB+RB_fast) → M16_PKT(23:26,RA+RA_sus) → M16(23:41,RB+RB_fast) → M16A(00:04,RA_sus+RB+RB_fast)",M16A_2F_TO_HUB=1.5x(주의),,15,5,0,5,10,5,0,5,RC+RD,RA_sus,,RA_sus,RA_sus+RB_fast,4.22,2.77,3.60,2.50,2.88,-7,-19,8,53,-18,0,100.00,2,"6ABL6022,6ABL0112",16.33,0,6.47,9.15,0,43,15,22,12,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-C'(역증가2개:6ABL6022,6ABL0112),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+19/10분)]; M16[R-B_fast(+25/10분)]; M16_WT[R-A_sus]; 흐름:M16A_2F_TO_HUB=1.5x(주의)",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,45,5,0,0,0,0,0,0,0,0,6,14,-8,-9,19,-13,0.66,79.20,84.83,79.06,79.32,0,145,43,69,0,0,15,5,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 00:22,2026-06-26,00:22,1,1단계 조기경보,3,3→1,IN_INCIDENT,44,0,HUB-MLUD,48,,M16HUB,15,M16HUB,"M16HUB(23:22,RA_sus+RB_fast+RC+RD) → M14(23:22,RA_sus+RB_fast+SLA) → M16B(23:24,RA_sus+RB+RB_fast) → M16_PKT(23:26,RA+RA_sus) → M16(23:41,RB+RB_fast) → M16A(00:04,RA_sus+RB+RB_fast)",M16A_2F_TO_HUB=1.6x(주의),,15,13,0,5,5,0,0,5,RC+RD,RA_sus+RC,,RA_sus,RA_sus,7.81,2.70,2.96,2.09,2.29,-14,-1,-12,71,-25,0,100.00,4,"6ABL6022,6ABL6031,6ABL0112,6ABL0122",15.92,0,6.21,9.04,0,38,17,29,15,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-C'(역증가4개:6ABL6022,6ABL6031,6ABL0112,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-C'(CNV쏠림)]; M16A[R-A_sus]; M16B[R-A_sus]; M16_WT[R-A_sus]; 흐름:M16A_2F_TO_HUB=1.6x(주의)",0,0,0,0,8,7,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,43,5,0,0,0,0,0,0,0,0,-8,20,-7,15,-1,-4,0.71,78.62,83.11,76.54,75.07,0,150,44,75,0,0,15,13,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 00:23,2026-06-26,00:23,3,3단계 ⭐확정,1,1→3,IN_INCIDENT,45,0,HUB-MLUD,55,,M16HUB,20,M16HUB,"M16HUB(23:23,RA_sus+RB_fast+RC+RD) → M16B(23:24,RA_sus+RB+RB_fast) → M16_PKT(23:26,RA+RA_sus) → M16(23:41,RB+RB_fast) → M16A(00:04,RA_sus+RB+RB_fast)",M16A_2F_TO_HUB=1.8x(주의),,20,10,0,5,5,5,0,5,RB_fast+RC+RD,RA_sus+RB_fast,,RA_sus,RA_sus,5.11,2.60,3.09,2.60,2.59,7,19,-9,46,-31,0,100.00,3,"6ABL6031,6ABL0112,6ABL0122",15.49,0,6.23,8.97,0,43,19,23,11,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-B_fast(+30/10분),R-C'(역증가3개:6ABL6031,6ABL0112,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+42/10분)]; M16A[R-A_sus]; M16B[R-A_sus]; M16[R-B_fast(+20/10분)]; M16_WT[R-A_sus]; 흐름:M16A_2F_TO_HUB=1.8x(주의)",0,0,0,5,8,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,30,42,-7,8,-9,-13,0.64,81.05,83.38,76.20,75.78,0,152,40,65,0,0,20,10,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 00:24,2026-06-26,00:24,3,3단계 ⭐확정,3,,IN_INCIDENT,46,0,HUB-MLUD,45,,M16HUB,15,M16HUB,"M16HUB(23:24,RB_fast+RC+RD) → M16B(23:24,RA_sus+RB+RB_fast) → M16_PKT(23:26,RA+RA_sus) → M16(23:41,RB+RB_fast) → M16A(00:04,RA_sus+RB+RB_fast)",M16A_2F_TO_HUB=1.8x(주의),,15,10,0,10,5,0,0,0,RC+RD,RA_sus+RB_fast,,RA_sus+RB_fast,RA_sus,4.43,2.49,3.07,2.19,2.38,8,12,-2,51,-27,0,100.00,2,"6ABL0112,6ABL0122",15.36,0,5.59,9.42,0,38,17,25,12,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-C'(역증가2개:6ABL0112,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+28/10분)]; M16A[R-A_sus,R-B_fast(+26/10분)]; M16B[R-A_sus]; 흐름:M16A_2F_TO_HUB=1.8x(주의)",0,0,0,0,8,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,40,5,0,0,0,0,0,0,0,0,18,28,-4,26,-11,-15,0.63,80.56,82.59,75.17,69.26,0,135,40,76,0,0,15,10,0,10,5
M16A_HUBROOM_PR.csv,2026-06-26 00:25,2026-06-26,00:25,3,3단계 ⭐확정,3,,IN_INCIDENT,47,0,HUB-MLUD,57,,M16HUB,22,M16HUB,"M16HUB(23:26,RB_fast+RC+RD) → M16_PKT(23:26,RA+RA_sus) → M16(23:41,RB+RB_fast) → M16A(00:04,RA_sus+RB+RB_fast) → M16B(00:06,RA_sus+RB_fast+SLA)",M16A_2F_TO_HUB=1.7x(주의),,22,10,0,10,5,5,0,0,RA+RB_fast+RD,RA_sus+RB_fast,,RA_sus+RB_fast,RA_sus,9.21,2.61,3.23,2.37,2.73,-10,10,-3,62,-16,0,100.00,3,"6ABL6011,6ABL6012,6ABL0122",14.78,0,5.21,9.77,0,39,19,30,16,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=9.21분/기준9.0),R-B_fast(+31/10분),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+28/10분)]; M16A[R-A_sus,R-B_fast(+32/10분)]; M16B[R-A_sus]; M16[R-B_fast(+33/10분)]; 흐름:M16A_2F_TO_HUB=1.7x(주의)",10,0,0,5,0,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,52,5,0,0,0,1,0,0,0,0,31,28,4,32,-8,3,0.62,79.30,81.66,73.57,73.09,0,145,33,71,0,0,22,10,0,10,5
M16A_HUBROOM_PR.csv,2026-06-26 00:26,2026-06-26,00:26,3,3단계 ⭐확정,3,,IN_INCIDENT,48,0,HUB-MLUD,55,,M16HUB,25,M16HUB,"M16HUB(23:26,RB_fast+RC+RD) → M16_PKT(23:26,RA+RA_sus) → M16(23:41,RB+RB_fast) → M16A(00:04,RA_sus+RB+RB_fast) → M16B(00:06,RA_sus+RB_fast+SLA)",M16A_2F_TO_HUB=1.7x(주의),,25,10,0,10,5,0,0,0,RA+RC+RD,RA_sus+RB_fast,,RA_sus+RB_fast,RA_sus,5.18,2.60,3.67,2.44,2.40,-4,0,-11,72,-7,0,100.00,3,"6ABL6011,6ABL6012,6ABL6022",14.68,0,5.03,10.90,0,31,15,38,16,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=5.18분/기준9.0),R-C'(역증가3개:6ABL6011,6ABL6012,6ABL6022),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+35/10분)]; M16A[R-A_sus,R-B_fast(+42/10분)]; M16B[R-A_sus]; 흐름:M16A_2F_TO_HUB=1.7x(주의)",10,0,0,0,8,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,50,5,0,0,0,1,0,0,0,0,18,35,-3,42,-1,-9,0.62,81.52,85.36,75.63,72.80,0,128,36,91,0,0,25,10,0,10,5
M16A_HUBROOM_PR.csv,2026-06-26 00:27,2026-06-26,00:27,3,3단계 ⭐확정,3,,IN_INCIDENT,49,0,HUB-MLUD,45,,M16HUB,25,M16HUB,"M16_PKT(23:27,RA+RA_sus) → M16HUB(23:32,RC+RD) → M16(23:41,RB+RB_fast) → M16A(00:04,RA_sus+RB+RB_fast) → M16B(00:06,RA_sus+RB_fast+SLA)",,,25,5,0,10,5,0,0,0,RA+RC+RD,RA_sus,,RA_sus+RB_fast,RA_sus,4.39,2.66,3.05,2.32,3.02,-22,-13,-14,55,-7,0,100.00,6,"6ABL6012,6ABL6022,6ABL6031,6ABL0112,6ABL0121,6ABL0122",13.96,0,4.27,11.65,0,28,13,35,14,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.39분/기준9.0),R-C'(역증가6개:6ABL6012,6ABL6022,6ABL6031,6ABL0112,6ABL0121,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,R-B_fast(+34/10분)]; M16B[R-A_sus]",10,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,45,0,0,0,0,1,0,0,0,0,11,17,-6,34,-23,-9,0.62,79.67,87.73,75.63,68.98,0,130,27,87,0,0,25,5,0,10,5
